record_id,Inspector_id,inspector_name,municipality_id,municipality_name,source_of_pollution,latitude,longitude,record_created_at,record_assigned_at,In_progress_created_at,record_closed_at,record_status,resolution_type,level_of_pollution,type,value
240,5,Michael Moore,2,Aerodrom,other,41.99225915100667,21.459507715278622,2023-09-27 13:20:46,2023-10-04 00:37:27,2023-10-08 04:32:48,,in_progress,,Low,so2,4.0
241,5,Michael Moore,4,Gjorche,other,41.99594418135741,21.40733507957405,2023-09-22 17:16:40,2023-10-10 00:39:42,2023-10-24 19:06:38,,in_progress,,Low,so2,7.0
242,2,Alice Doe,1,Karposh,factory,42.01126958965576,21.40561237324984,2023-08-09 14:59:40,2023-08-31 03:51:13,,,pending,,Low,so2,4.0
243,1,John Doe,3,Centar,other,41.99047236861887,21.435968301271977,2023-08-27 07:38:30,2023-10-15 04:05:41,2023-10-25 17:57:43,,in_progress,,Low,so2,3.0
244,4,Bob Williams,1,Karposh,factory,41.995876530925,21.401327298919792,2023-08-02 21:36:28,2023-10-03 20:51:59,2023-10-28 11:08:51,2023-10-28 19:58:15,completed,declined,Low,so2,7.0
245,1,John Doe,5,Kapishtec,household,41.96994974434711,21.49324677380268,2023-09-13 13:43:08,2023-09-23 21:15:28,,,pending,,Low,so2,4.0
246,5,Michael Moore,3,Centar,household,41.988469458081774,21.42829256855918,2023-08-25 17:18:39,2023-10-24 19:49:37,2023-10-25 17:35:45,2023-10-27 16:55:28,completed,declined,Low,so2,7.0
247,3,Charlie Johnson,4,Gjorche,factory,42.00362864281089,21.39792293566392,2023-10-27 19:48:04,2023-10-28 04:37:04,,,pending,,Low,so2,2.0
248,4,Bob Williams,4,Gjorche,other,41.997359032193735,21.401378798933223,2023-09-28 22:56:49,2023-10-24 14:02:26,2023-10-27 08:51:47,,in_progress,,Low,so2,6.0
249,4,Bob Williams,5,Kapishtec,other,41.98230818126268,21.489399537779377,2023-10-05 04:17:15,2023-10-15 23:25:01,2023-10-25 16:34:13,2023-10-27 07:17:26,completed,other,Low,so2,4.0
250,5,Michael Moore,1,Karposh,household,42.001155809680455,21.402110210816755,2023-09-29 11:53:10,2023-10-16 23:36:40,2023-10-24 10:23:11,2023-10-25 15:16:04,completed,fine,Low,so2,4.0
251,5,Michael Moore,5,Kapishtec,factory,41.97607736848293,21.49497285871343,2023-10-02 19:57:25,2023-10-08 09:38:21,2023-10-13 11:21:30,,in_progress,,Low,so2,4.0
252,3,Charlie Johnson,2,Aerodrom,factory,41.986783168078496,21.45510128264876,2023-08-03 03:57:09,2023-10-17 21:08:01,2023-10-22 03:25:48,,in_progress,,Low,so2,7.0
253,3,Charlie Johnson,3,Centar,household,41.98242572418551,21.429335333123493,2023-09-12 05:46:34,2023-09-23 22:39:02,2023-10-13 09:22:57,,in_progress,,Low,so2,4.0
254,4,Bob Williams,3,Centar,factory,41.98978325075302,21.42339699352268,2023-09-26 11:48:03,2023-10-02 01:09:22,,,pending,,Low,so2,2.0
255,2,Alice Doe,4,Gjorche,household,42.00298977159315,21.394586819373835,2023-09-17 08:16:32,2023-10-10 11:50:14,2023-10-22 09:08:40,2023-10-24 21:16:21,completed,warning,Low,so2,2.0
256,5,Michael Moore,5,Kapishtec,other,41.9814724318455,21.49379069838561,2023-08-19 19:32:32,2023-09-15 02:47:51,2023-10-26 22:03:34,2023-10-27 09:05:34,completed,warning,Low,so2,7.0
257,1,John Doe,3,Centar,factory,41.996531721824354,21.436151691514308,2023-08-31 15:40:20,2023-10-09 16:35:57,2023-10-24 01:49:51,2023-10-24 22:05:43,completed,other,Low,so2,2.0
258,2,Alice Doe,3,Centar,factory,41.996488761861045,21.42522364460805,2023-09-19 13:26:41,2023-10-21 02:48:00,,,pending,,Low,so2,4.0
259,1,John Doe,2,Aerodrom,factory,41.99907657008063,21.447035450129853,2023-10-13 11:37:20,2023-10-28 16:08:23,2023-10-28 18:20:27,,in_progress,,Low,so2,7.0
260,4,Bob Williams,2,Aerodrom,household,41.99640017421847,21.45915560750844,2023-08-30 12:15:13,2023-09-01 23:35:59,2023-09-19 06:39:18,2023-09-20 07:18:58,completed,warning,Low,so2,4.0
261,5,Michael Moore,3,Centar,household,41.98962953128318,21.426765679736423,2023-09-02 22:36:49,2023-09-07 01:26:27,,,pending,,Low,so2,2.0
262,2,Alice Doe,2,Aerodrom,other,41.99185890695065,21.45866818927835,2023-08-03 02:04:58,2023-10-04 06:40:57,2023-10-18 17:47:30,,in_progress,,Low,so2,4.0
263,5,Michael Moore,1,Karposh,household,42.00456194021192,21.39954143898148,2023-10-27 07:32:50,2023-10-28 04:50:50,,,pending,,Low,so2,2.0
264,2,Alice Doe,2,Aerodrom,factory,41.98682924840264,21.45627985363444,2023-08-24 05:12:27,2023-08-27 05:50:48,2023-10-23 21:23:17,,in_progress,,Low,so2,4.0
265,2,Alice Doe,2,Aerodrom,other,41.989835885716026,21.45391416253032,2023-09-18 02:43:52,2023-09-26 11:39:45,2023-10-20 07:28:15,,in_progress,,Low,so2,2.0
266,4,Bob Williams,2,Aerodrom,factory,41.98975367720373,21.452127460337465,2023-10-13 07:29:57,2023-10-22 15:46:47,,,pending,,Low,so2,4.0
267,3,Charlie Johnson,5,Kapishtec,other,41.97200052213132,21.48703948780437,2023-09-04 19:41:36,2023-10-03 19:28:33,,,pending,,Low,so2,4.0
268,2,Alice Doe,5,Kapishtec,other,41.97422256820673,21.48854537911356,2023-10-23 00:02:18,2023-10-26 14:21:36,2023-10-27 02:41:50,2023-10-28 12:37:06,completed,declined,Low,so2,3.0
269,3,Charlie Johnson,4,Gjorche,factory,42.00450338076698,21.39725233289022,2023-08-03 02:42:03,2023-10-18 10:37:54,2023-10-27 22:16:22,,in_progress,,Low,so2,7.0
270,5,Michael Moore,1,Karposh,other,42.00435724173386,21.39849601206477,2023-09-07 04:15:06,2023-09-26 01:02:41,2023-10-02 22:36:29,2023-10-15 16:45:23,completed,other,Low,so2,4.0
271,3,Charlie Johnson,3,Centar,factory,41.992548202173815,21.42829660405213,2023-08-27 05:55:24,2023-09-24 08:03:59,,,pending,,Low,so2,2.0
272,2,Alice Doe,3,Centar,other,41.99554178473692,21.435080953825697,2023-10-01 19:13:06,2023-10-24 22:52:26,2023-10-28 08:30:25,,in_progress,,Low,so2,4.0
273,2,Alice Doe,4,Gjorche,household,42.00596899834267,21.40444583108799,2023-08-19 02:44:47,2023-10-16 10:31:25,2023-10-22 14:36:48,2023-10-24 09:14:46,completed,fine,Low,so2,2.0
274,2,Alice Doe,5,Kapishtec,household,41.97801066262187,21.49678794795612,2023-10-13 04:35:23,2023-10-25 18:46:47,2023-10-26 05:27:50,2023-10-26 21:30:28,completed,declined,Low,so2,3.0
275,3,Charlie Johnson,1,Karposh,factory,42.00636595384051,21.406090604937948,2023-08-02 02:37:34,2023-08-04 09:42:01,,,pending,,Low,so2,2.0
276,3,Charlie Johnson,5,Kapishtec,household,41.97133225475177,21.495707439119787,2023-08-11 00:27:21,2023-08-28 16:52:16,,,pending,,Low,so2,4.0
277,2,Alice Doe,2,Aerodrom,other,41.98878153512175,21.454168000986435,2023-08-01 18:13:24,2023-09-27 08:14:34,,,pending,,Low,so2,7.0
278,1,John Doe,4,Gjorche,other,41.99696045435655,21.40200991143698,2023-10-09 02:30:52,2023-10-26 09:39:13,,,pending,,Low,so2,2.0
279,1,John Doe,1,Karposh,factory,42.00286224154564,21.403558440339957,2023-09-14 05:37:44,2023-09-30 14:00:08,2023-10-27 09:36:50,2023-10-27 11:10:00,completed,other,Low,so2,4.0
280,1,John Doe,2,Aerodrom,household,41.99263226060715,21.45464053558745,2023-10-08 18:38:22,2023-10-10 10:57:18,2023-10-15 16:48:01,2023-10-24 17:05:44,completed,warning,Low,so2,2.0
281,4,Bob Williams,3,Centar,other,41.99428640535172,21.43031804442914,2023-09-05 21:09:15,2023-09-22 16:59:01,,,pending,,Low,so2,5.0
282,2,Alice Doe,4,Gjorche,factory,41.99861051308992,21.39846843337452,2023-10-28 10:50:58,2023-10-28 16:32:53,2023-10-28 20:58:56,,in_progress,,Low,so2,4.0
283,5,Michael Moore,2,Aerodrom,factory,42.000652058673,21.45747938281418,2023-09-10 09:43:58,2023-09-22 04:58:24,,,pending,,Low,so2,7.0
284,5,Michael Moore,4,Gjorche,household,42.00037076781008,21.39636970068032,2023-09-24 03:48:40,2023-10-24 06:14:41,,,pending,,Low,so2,5.0
285,2,Alice Doe,1,Karposh,other,41.99661662585122,21.40588100985488,2023-08-29 07:27:46,2023-09-28 20:56:36,2023-10-09 22:00:36,2023-10-11 01:33:53,completed,fine,Low,so2,4.0
286,5,Michael Moore,3,Centar,factory,41.99358454917298,21.43572731765249,2023-08-26 12:21:43,2023-09-27 20:56:24,2023-10-07 09:04:02,,in_progress,,Low,so2,7.0
287,1,John Doe,4,Gjorche,household,42.000898182916345,21.396560727666277,2023-08-01 05:18:27,2023-09-01 17:49:38,,,pending,,Low,so2,7.0
288,2,Alice Doe,5,Kapishtec,factory,41.97825293231272,21.484061020882585,2023-09-27 06:16:47,2023-10-17 05:35:54,,,pending,,Low,so2,4.0
289,2,Alice Doe,3,Centar,household,41.98337627631663,21.43169280581388,2023-10-13 01:13:07,2023-10-22 02:44:57,2023-10-25 23:31:27,,in_progress,,Low,so2,7.0
290,3,Charlie Johnson,4,Gjorche,factory,42.00610164333557,21.39899849866023,2023-09-04 14:06:13,2023-10-06 15:52:29,2023-10-25 13:58:18,2023-10-27 05:55:20,completed,declined,Low,so2,7.0
291,5,Michael Moore,5,Kapishtec,factory,41.97248742808141,21.484058127777068,2023-10-27 11:10:55,2023-10-27 16:09:10,2023-10-28 13:47:16,2023-10-28 18:23:10,completed,other,Low,so2,4.0
292,5,Michael Moore,5,Kapishtec,household,41.97630261750546,21.49873889516228,2023-09-03 11:04:47,2023-09-28 15:29:08,2023-10-09 17:39:45,,in_progress,,Low,so2,4.0
293,4,Bob Williams,3,Centar,factory,41.98533944363913,21.42417793878232,2023-10-10 20:08:22,2023-10-12 06:46:25,,,pending,,Low,so2,4.0
294,3,Charlie Johnson,3,Centar,other,41.99315436629198,21.42597358471356,2023-09-23 10:12:40,2023-10-06 07:31:00,,,pending,,Low,so2,7.0
295,2,Alice Doe,1,Karposh,other,42.00759503822193,21.41278406271567,2023-10-25 00:58:46,2023-10-26 19:43:59,2023-10-26 20:52:15,2023-10-27 22:41:58,completed,declined,Low,so2,2.0
296,1,John Doe,2,Aerodrom,other,41.999460890904366,21.44679162652417,2023-08-26 17:35:32,2023-09-10 15:44:45,2023-10-12 06:53:30,,in_progress,,Low,so2,2.0
297,2,Alice Doe,4,Gjorche,other,42.00293289358492,21.400813107072963,2023-08-19 18:54:59,2023-10-16 08:48:10,2023-10-27 15:34:02,,in_progress,,Low,so2,6.0
298,5,Michael Moore,2,Aerodrom,other,41.99157506283201,21.45292508925568,2023-08-21 08:26:53,2023-09-22 21:02:12,2023-10-22 17:05:59,,in_progress,,Low,so2,4.0
299,1,John Doe,2,Aerodrom,factory,41.99447117261553,21.445874872388583,2023-10-28 13:55:22,2023-10-28 15:42:38,2023-10-28 17:41:42,,in_progress,,Low,so2,4.0
300,2,Alice Doe,5,Kapishtec,household,41.97235102452724,21.496095627996255,2023-08-18 20:00:13,2023-08-24 16:27:43,2023-09-22 07:32:56,,in_progress,,Low,so2,5.0
301,3,Charlie Johnson,5,Kapishtec,other,41.973387312034,21.49401315579386,2023-08-31 15:42:53,2023-10-21 13:11:41,,,pending,,Low,so2,4.0
302,3,Charlie Johnson,5,Kapishtec,factory,41.97860765939731,21.490680410004032,2023-08-26 13:11:53,2023-10-08 02:09:37,,,pending,,Low,so2,7.0
303,5,Michael Moore,2,Aerodrom,factory,41.99280666739137,21.444137978151467,2023-08-15 05:43:40,2023-08-29 23:46:46,2023-10-27 04:19:27,2023-10-28 04:53:47,completed,warning,Low,so2,4.0
304,3,Charlie Johnson,4,Gjorche,other,42.00719097255547,21.39587886762574,2023-08-13 05:38:42,2023-09-09 15:01:38,2023-10-03 10:14:34,,in_progress,,Low,so2,4.0
305,5,Michael Moore,4,Gjorche,household,42.00380658167615,21.39238908772052,2023-10-09 00:10:37,2023-10-10 16:01:49,2023-10-19 11:59:45,2023-10-20 08:59:03,completed,warning,Low,so2,3.0
306,1,John Doe,5,Kapishtec,other,41.96903016418776,21.484782065241223,2023-10-12 09:55:31,2023-10-20 03:38:24,2023-10-26 03:52:38,2023-10-26 08:51:24,completed,other,Low,so2,7.0
307,2,Alice Doe,3,Centar,factory,41.9919976861677,21.436340516123625,2023-09-08 06:31:25,2023-09-11 05:59:55,2023-09-12 06:49:10,2023-09-28 12:00:58,completed,warning,Low,so2,4.0
308,3,Charlie Johnson,1,Karposh,other,41.998700024431045,21.40973779459642,2023-09-22 04:19:40,2023-10-02 14:02:20,,,pending,,Low,so2,4.0
309,5,Michael Moore,4,Gjorche,other,41.99689440910884,21.39989418461942,2023-09-03 12:41:53,2023-10-13 20:33:50,2023-10-18 22:28:42,,in_progress,,Low,so2,7.0
310,3,Charlie Johnson,3,Centar,household,41.98865531482107,21.42370055989729,2023-10-28 01:41:56,2023-10-28 19:18:52,2023-10-28 19:21:46,,in_progress,,Low,so2,7.0
311,4,Bob Williams,4,Gjorche,factory,41.99531920646883,21.39827966452668,2023-09-03 01:35:17,2023-10-24 19:02:31,,,pending,,Low,so2,2.0
312,2,Alice Doe,4,Gjorche,other,42.00426140665854,21.392447883214235,2023-09-25 10:07:38,2023-10-17 08:48:47,,,pending,,Low,so2,2.0
313,4,Bob Williams,3,Centar,other,41.990295424964,21.432459820872825,2023-08-09 01:12:16,2023-08-14 12:14:21,2023-09-08 22:34:10,,in_progress,,Low,so2,2.0
314,1,John Doe,5,Kapishtec,factory,41.97651706956497,21.49533374438011,2023-10-04 15:27:22,2023-10-21 22:25:42,,,pending,,Low,so2,4.0
315,4,Bob Williams,4,Gjorche,other,42.00730607863686,21.40395769633293,2023-09-20 12:33:15,2023-09-30 10:36:28,,,pending,,Low,so2,2.0
316,5,Michael Moore,1,Karposh,factory,42.01027744064028,21.407551669484167,2023-10-12 18:46:17,2023-10-23 03:03:34,2023-10-24 13:29:07,,in_progress,,Low,so2,7.0
317,2,Alice Doe,1,Karposh,factory,42.00219527511064,21.413421756393923,2023-07-31 06:55:08,2023-09-21 18:34:28,2023-10-26 01:21:38,,in_progress,,Low,so2,7.0
318,1,John Doe,1,Karposh,household,41.99539972415543,21.406158031316423,2023-09-02 16:38:51,2023-09-19 08:22:35,2023-10-03 18:10:17,,in_progress,,Low,so2,7.0
319,4,Bob Williams,4,Gjorche,other,41.99945135858176,21.393749683754887,2023-10-16 07:15:00,2023-10-25 22:43:19,2023-10-26 19:24:43,,in_progress,,Low,so2,2.0
320,5,Michael Moore,2,Aerodrom,factory,41.98800840540871,21.446007570684525,2023-08-13 19:02:59,2023-10-15 17:52:46,2023-10-18 20:03:48,,in_progress,,Low,so2,5.0
321,5,Michael Moore,2,Aerodrom,other,41.99630492048615,21.45470397118141,2023-10-28 17:07:01,2023-10-28 19:55:07,2023-10-28 20:55:23,2023-10-28 20:57:03,completed,other,Low,so2,7.0
322,5,Michael Moore,2,Aerodrom,factory,41.99153841722834,21.44646097481443,2023-07-30 23:12:30,2023-09-29 08:38:25,2023-10-05 15:36:33,2023-10-25 12:14:11,completed,declined,Low,so2,7.0
323,2,Alice Doe,1,Karposh,factory,42.00955008853588,21.40335096600545,2023-09-30 04:48:46,2023-10-09 03:03:16,2023-10-17 16:27:00,,in_progress,,Low,so2,7.0
324,1,John Doe,2,Aerodrom,household,41.98749346919046,21.44929878804627,2023-09-21 16:54:47,2023-09-25 20:56:24,2023-10-26 20:43:43,,in_progress,,Low,so2,4.0
325,5,Michael Moore,1,Karposh,factory,42.00238472033355,21.40289981197523,2023-10-15 20:37:55,2023-10-27 13:34:08,,,pending,,Low,so2,7.0
326,4,Bob Williams,5,Kapishtec,household,41.97047856854965,21.492251598024,2023-10-21 10:47:04,2023-10-27 22:05:13,,,pending,,Low,so2,3.0
327,4,Bob Williams,2,Aerodrom,other,41.99617373055156,21.4515171626688,2023-10-07 18:07:30,2023-10-13 10:24:58,,,pending,,Low,so2,5.0
328,3,Charlie Johnson,4,Gjorche,factory,41.99497439396863,21.40527954326844,2023-10-11 11:18:10,2023-10-17 16:20:59,2023-10-17 17:03:39,2023-10-24 19:14:58,completed,declined,Low,so2,9.0
329,3,Charlie Johnson,1,Karposh,household,42.00183516952168,21.40936806006001,2023-08-06 11:59:42,2023-09-05 05:34:06,2023-10-10 18:07:33,,in_progress,,Low,so2,2.0
330,1,John Doe,1,Karposh,factory,42.00651573797328,21.411605621192734,2023-08-28 15:04:22,2023-10-26 17:05:29,,,pending,,Low,so2,2.0
331,3,Charlie Johnson,4,Gjorche,other,42.0006856248757,21.405904949843368,2023-09-21 18:57:31,2023-10-17 08:27:51,2023-10-20 09:48:55,2023-10-23 17:35:17,completed,declined,Low,so2,7.0
332,3,Charlie Johnson,1,Karposh,household,42.00546277699364,21.41427190950946,2023-08-25 07:03:03,2023-10-13 06:17:13,,,pending,,Low,so2,2.0
333,4,Bob Williams,1,Karposh,other,41.99707283274124,21.412204161244045,2023-10-24 09:42:35,2023-10-27 06:57:52,2023-10-28 13:45:54,,in_progress,,Low,so2,7.0
334,2,Alice Doe,2,Aerodrom,other,41.99152337260251,21.444006709031186,2023-10-26 14:18:46,2023-10-26 16:02:53,2023-10-27 11:48:05,2023-10-27 13:35:14,completed,declined,Low,so2,7.0
335,3,Charlie Johnson,2,Aerodrom,other,42.00111030861102,21.451127970956406,2023-08-09 09:43:45,2023-08-23 01:11:57,2023-08-24 20:22:08,,in_progress,,Low,so2,4.0
336,5,Michael Moore,1,Karposh,other,41.99824594423347,21.403555927686416,2023-10-11 20:13:59,2023-10-26 05:21:07,2023-10-27 11:13:58,2023-10-28 01:31:28,completed,fine,Low,so2,2.0
337,5,Michael Moore,1,Karposh,household,41.997741189902,21.41311092446408,2023-10-22 11:44:40,2023-10-28 09:01:16,2023-10-28 12:27:46,2023-10-28 14:26:49,completed,declined,Low,so2,4.0
338,4,Bob Williams,4,Gjorche,household,42.00720167795557,21.39524250936956,2023-09-28 20:28:15,2023-10-02 12:06:26,,,pending,,Low,so2,2.0
339,3,Charlie Johnson,4,Gjorche,household,42.0041948634122,21.40234284876452,2023-10-06 15:00:58,2023-10-10 00:53:06,2023-10-13 21:28:55,,in_progress,,Low,so2,4.0
340,4,Bob Williams,3,Centar,factory,41.98958969722078,21.432220996292862,2023-08-07 18:02:37,2023-09-26 10:00:44,2023-09-30 03:52:02,,in_progress,,Low,so2,5.0
341,4,Bob Williams,2,Aerodrom,other,41.99544823977318,21.45805084376742,2023-08-21 17:47:26,2023-10-12 02:23:58,,,pending,,Low,so2,2.0
342,1,John Doe,4,Gjorche,other,42.00854958558829,21.399228765200345,2023-10-26 13:48:10,2023-10-28 14:12:28,2023-10-28 19:42:24,2023-10-28 20:36:20,completed,fine,Low,so2,2.0
343,4,Bob Williams,4,Gjorche,other,41.998275574939385,21.401343655652337,2023-09-12 00:53:51,2023-09-12 05:22:30,,,pending,,Low,so2,7.0
344,2,Alice Doe,2,Aerodrom,household,41.996636518554496,21.445540584825203,2023-10-22 17:42:07,2023-10-24 23:18:36,2023-10-26 04:48:55,2023-10-28 01:51:15,completed,fine,Low,so2,7.0
345,4,Bob Williams,3,Centar,other,41.98608417556324,21.436150763253053,2023-08-28 11:39:49,2023-10-08 15:41:23,,,pending,,Low,so2,2.0
346,1,John Doe,4,Gjorche,factory,42.008492571880886,21.39709113993724,2023-10-08 23:51:03,2023-10-24 10:27:03,2023-10-24 22:41:06,,in_progress,,Low,so2,7.0
347,5,Michael Moore,5,Kapishtec,other,41.97499156934665,21.49672785942987,2023-10-13 03:37:40,2023-10-16 10:34:55,2023-10-17 08:34:29,,in_progress,,Low,so2,7.0
348,3,Charlie Johnson,2,Aerodrom,other,41.99689859689458,21.455105545092305,2023-09-11 05:42:36,2023-10-12 09:15:32,,,pending,,Low,so2,4.0
349,4,Bob Williams,2,Aerodrom,factory,41.987391163431774,21.45724523138412,2023-10-03 00:46:07,2023-10-03 23:59:33,,,pending,,Low,so2,4.0
350,4,Bob Williams,2,Aerodrom,factory,41.99318612779,21.44876559274305,2023-09-02 05:40:37,2023-10-23 20:54:10,2023-10-25 09:20:30,2023-10-26 16:56:22,completed,fine,Low,so2,2.0
351,2,Alice Doe,3,Centar,household,41.98369464196144,21.43284900537431,2023-08-07 06:24:39,2023-10-21 17:15:32,,,pending,,Low,so2,4.0
352,2,Alice Doe,2,Aerodrom,household,41.99866479661634,21.447789602325265,2023-08-16 00:38:00,2023-08-30 11:54:43,2023-09-22 22:22:55,,in_progress,,Low,so2,5.0
353,2,Alice Doe,1,Karposh,household,42.01011781612203,21.40912788617233,2023-09-06 19:11:22,2023-10-28 18:55:52,2023-10-28 20:38:19,,in_progress,,Low,so2,2.0
354,1,John Doe,2,Aerodrom,factory,41.98635871448189,21.44779247542596,2023-09-24 10:36:19,2023-10-21 13:59:22,,,pending,,Low,so2,4.0
355,3,Charlie Johnson,2,Aerodrom,household,42.002853201014034,21.450689238878915,2023-10-04 23:28:39,2023-10-06 11:46:13,2023-10-18 05:11:08,2023-10-18 07:28:37,completed,warning,Low,so2,4.0
356,4,Bob Williams,2,Aerodrom,other,41.99362857194384,21.44908630687887,2023-09-20 19:11:12,2023-10-09 02:15:22,,,pending,,Low,so2,7.0
357,5,Michael Moore,4,Gjorche,other,42.00552377118475,21.39293484172913,2023-09-13 14:05:04,2023-09-20 17:28:17,2023-10-05 20:02:32,,in_progress,,Low,so2,7.0
358,2,Alice Doe,2,Aerodrom,factory,41.98714231103915,21.44730458144747,2023-09-08 06:01:40,2023-10-23 19:52:17,2023-10-26 08:53:03,2023-10-27 22:44:28,completed,other,Low,so2,4.0
359,4,Bob Williams,1,Karposh,other,42.00485401802791,21.40773248773493,2023-10-14 10:14:32,2023-10-25 19:15:40,2023-10-27 23:35:06,,in_progress,,Low,so2,9.0
360,1,John Doe,2,Aerodrom,factory,41.991378879634674,21.450996807934583,2023-08-06 07:12:39,2023-09-04 04:08:44,2023-10-06 10:54:41,2023-10-12 23:51:46,completed,fine,Low,so2,4.0
361,4,Bob Williams,3,Centar,other,41.984378896160216,21.42606644132647,2023-10-11 08:17:34,2023-10-11 10:05:45,,,pending,,Low,so2,2.0
362,5,Michael Moore,5,Kapishtec,household,41.97038050879395,21.49077317360036,2023-08-31 04:52:25,2023-10-01 21:18:38,2023-10-14 18:16:24,,in_progress,,Low,so2,4.0
363,2,Alice Doe,3,Centar,factory,41.99611733660243,21.424925149482835,2023-09-12 18:10:54,2023-09-29 13:24:36,2023-10-18 01:45:10,2023-10-28 09:35:19,completed,declined,Low,so2,3.0
364,3,Charlie Johnson,3,Centar,other,41.99120292079592,21.42734151990657,2023-10-20 19:10:29,2023-10-22 19:25:05,2023-10-28 05:38:39,,in_progress,,Low,so2,5.0
365,2,Alice Doe,4,Gjorche,other,42.00359708628829,21.39552662373362,2023-09-19 03:01:06,2023-10-24 18:00:15,2023-10-28 12:54:32,,in_progress,,Low,so2,7.0
366,3,Charlie Johnson,3,Centar,household,41.99701136411112,21.43051597304417,2023-09-07 12:55:39,2023-10-12 20:15:06,,,pending,,Low,so2,5.0
367,1,John Doe,3,Centar,factory,41.998220564077215,21.43199304864911,2023-10-24 21:40:04,2023-10-25 01:23:34,2023-10-26 17:49:19,2023-10-27 12:56:15,completed,warning,Low,so2,4.0
368,4,Bob Williams,1,Karposh,household,41.99820243102371,21.405533098293983,2023-09-28 09:37:42,2023-10-11 22:16:58,,,pending,,Low,so2,2.0
369,4,Bob Williams,3,Centar,other,41.98909078654752,21.427902507958045,2023-09-13 02:11:16,2023-10-03 21:26:46,2023-10-17 14:56:42,,in_progress,,Low,so2,7.0
370,3,Charlie Johnson,4,Gjorche,household,41.99896682706907,21.40283089356737,2023-08-08 01:46:14,2023-10-27 19:13:45,2023-10-28 08:02:10,,in_progress,,Low,so2,2.0
371,3,Charlie Johnson,3,Centar,factory,41.99570744601576,21.42654614341345,2023-08-25 10:30:42,2023-09-16 10:46:30,2023-10-12 15:01:07,2023-10-20 11:55:28,completed,warning,Low,so2,5.0
372,3,Charlie Johnson,3,Centar,factory,41.98927027272466,21.42685198752797,2023-09-14 22:22:06,2023-10-06 14:14:59,2023-10-11 23:48:32,,in_progress,,Low,so2,7.0
373,1,John Doe,3,Centar,other,41.98901605806385,21.42230422247816,2023-10-20 22:06:16,2023-10-24 16:24:48,,,pending,,Low,so2,2.0
